id,test_score
272,7.95954623345733
273,4.31784746874594
274,3.00601667935595
275,5.68117267762937
276,3.62618634750523
277,2.94406767008231
278,8.64634065610249
279,6.08152402380761
280,7.36261624091872
281,6.22453318636362
282,8.26415603248564
283,6.70379495945091
284,6.77548378084047
285,-6.705462003198
286,7.4414775632267
287,5.12719980680576
288,8.00551348340872
289,0.272398139691123
290,4.98865670593647
291,3.90607482862233
292,3.69896855395895
293,3.18548709413676
294,4.86252294769992
295,6.28797300346381
296,3.69582359842335
297,6.77139537726785
298,4.89768416784025
299,6.97317639014109
300,5.62603825869557
301,6.57036643721148
302,6.16947962015255
303,2.5479396299743
304,6.67725522435081
305,-0.012622368509906
306,2.84225374324197
307,7.84193074797117
308,5.53810622027821
309,6.73668261006531
310,1.29223790871844
311,1.7612308290597
312,4.73223745538864
313,1.51955676564736
314,3.6079443546129
315,7.41773880176367
316,6.02015692779654
317,4.87998875363028
318,6.81252970092065
319,4.92500767902105
320,-12.7276840511662
321,-9.6293377174042
322,6.18078418880577
323,-5.67602988346736
324,-17.6082415896301
325,0.285274998397629
326,-10.4080868989516
327,-5.37431285039052
328,-5.90937240857887
329,-4.819161398228
330,-1.85661807879574
331,-10.9257090096038
332,-5.57892721133442
333,-0.875163750268928
334,-1.68662372368317
335,-10.8017890455485
336,-0.658054173498083
337,-3.90967737783547
338,-14.4694122170698
339,-2.41169719479446
340,-7.82774192182665
341,-9.75854852599247
342,-2.87614547793988
343,2.69824573909461
344,-6.58662625266149
345,-11.7042364730732
346,-5.96077548916137
347,-11.8545352720736
348,-9.88062220765141
349,-17.6215710336677
350,-15.4138905441871
351,-1.24365612955747
352,-4.34462605265797
353,-0.582067912678564
354,-1.45387275206077
355,-2.02070730079703
356,-11.2433406221829
357,-12.0695885458115
358,-12.8210486126311
359,-1.57679584837482
360,-16.474624167622
361,-15.7077331031601
362,-2.82786672108975
363,-3.77116727851011
364,-15.3674997623093
365,-4.16530290982371
366,-1.32496628696405
367,3.36856005564837
368,-0.402910777615269
369,-3.44244352799946
370,-6.19105309674204
371,-10.4234328609365
372,-0.785540924574082
373,-6.88130230747049
374,-12.8400405893428
375,-14.8824015249916
376,-7.30005213950134
377,-3.27891730094102
378,-9.89194779426088
379,-14.6421108650526
380,0.087312310340863
381,2.85622789969094
382,6.33866272311476
383,5.53527421670245
384,7.82354135649026
385,4.49568543844281
386,3.40609378199663
387,1.70297146432793
388,5.6503126584704
389,5.87218896966598
390,4.23565218044101
391,7.22763644409225
392,5.48219858337136
393,4.95068226617507
394,5.92786089223782
395,2.94802222414335
396,4.78311442884813
397,6.7881410185026
398,5.85614032775446
399,6.14216054507055
400,2.4553395160307
401,3.17143801151857
402,2.94692692742522
403,-17.8853039163222
404,-14.9267599297388
405,-0.496576424971494
406,-3.32057774481464
407,-6.58952468082244
408,2.56527943111445
409,-1.09064415133445
410,-13.586207782061
411,2.74408575049619
412,-3.5516701278352
413,-13.7939153434393
414,-3.15255476425082
415,-6.52105177424134
416,-6.31712594561791
417,-9.15521765352773
418,-8.88369238109655
419,-17.9722425464069
420,-16.4928897958416
421,-16.9972585324281
422,-11.2446504743972
423,-17.8616794328759
424,-3.77103859355092
425,-17.5342099557659
426,-8.79142169996127
427,-1.83825566872713
428,-6.14678002503387
429,1.02472131850978
430,-16.8578451164051
431,-17.8004521333835
432,-1.08179815540777
433,-17.4588398473756
434,-6.77004432136449
435,-18.0467186873537
436,-6.96114271520625
437,-17.09286108007
438,-15.9497017959607
439,-6.0502991843545
440,-16.4896497747842
441,-12.6668129264775
442,3.42852072582977
443,0.03084761081173
444,4.11731495006019
445,2.2425064408262
446,-16.0614645871124
447,1.85135569504765
448,-3.70710615537379
449,-16.2602210547688
450,-7.41056895204183
451,-2.02722893587316
452,-18.0895480871644
453,-18.1622427075673
454,-17.0092934868904
455,-13.6881952852747
456,-15.8082738940099
457,2.61438249502702
458,-5.67334961281232
459,-10.2168140641932
460,-17.2387077432083
461,5.66232376625187
462,7.03849781032388
463,9.75154574549683
464,6.36142012344733
465,3.3505437002641
466,5.61484759308921
467,4.76973646603476
468,8.1328372683065
469,2.35198739940306
470,1.19342759635773
471,4.55006019809211
472,5.00791200060463
473,5.21208964121918
474,7.14692095282827
475,7.63113903279719
476,5.97731956561287
477,1.21512011368662
478,8.30758675998073
479,8.04617429539147
480,4.94441948808985
481,3.77283273215472
482,1.72240342849402
483,4.00802716226801
484,0.759245071262271
485,6.63068512150479
486,-1.11562370911556
487,4.2107368204936
488,4.52090082086925
489,7.77795899093542
490,0.541902259248509
491,7.13943026611294
492,5.07750562791292
493,6.16564025833405
494,1.11246603755258
495,6.17219701610166
496,1.53530483965516
497,6.18623176914643
498,0.037495836069034
499,6.55097983092561
500,1.61472970968418
