id,test_score
116,13.5685703045234
117,13.1148617593574
118,14.7015273580635
119,7.94815248680107
120,6.8308754099639
121,13.5407850810219
122,10.2971274667334
123,-3.95480857051235
124,5.53456842868008
125,13.4888967758326
126,12.0323206448537
127,13.6381953087546
128,9.87416323621257
129,11.5572351564289
130,10.2118403879497
131,11.4898350125824
132,9.95318853590523
133,10.9975849237772
134,14.7300702236767
135,4.8795416491773
136,8.02547157219867
137,14.6719065586218
138,13.3262244481491
139,10.9992207992879
140,9.1385846691099
141,8.83785543823385
142,10.6568464606008
143,11.4225026941972
144,3.14300211241766
145,7.51869578688552
146,-8.87839060963294
147,1.89580824501781
148,8.60225293256551
149,7.52950551287605
150,11.5440215644976
151,6.55860683134507
152,3.66622771160679
153,8.18982345049835
154,7.91258619591399
155,8.92789351719704
156,15.9059247087566
157,-24.0854498814169
158,-8.16938610896978
159,-31.229162262558
160,-33.0728986885119
161,-14.332957334284
162,-15.9909234753299
163,-3.62666956986475
164,-1.2405664914089
165,-1.19013791496794
166,-27.6400570843687
167,-21.2637953052495
168,-21.8888986814476
169,-10.410131969383
170,11.6524406827099
171,-18.7505359916436
172,-10.2005047057905
173,0.964834840088201
174,-4.271158701466
175,-24.4563867612178
176,-22.6171802838808
177,-6.43528020207613
178,2.26519402091577
179,-4.44918917951345
180,-12.7236152379106
181,-28.6170971115284
182,-16.9191566149854
183,-16.4329138296146
184,-4.7685072120864
185,-10.298038785965
186,-18.4626191367346
187,-29.3817944040916
188,-17.4305906646145
189,-5.34815503616694
190,-12.2293239916418
191,-21.6958429394707
192,-4.83185332117961
193,-8.08135427913643
194,-19.8237485613826
195,-27.8997245100945
196,14.3058756024518
197,6.72715070705085
198,14.2263797330399
199,8.13601927489276
200,9.24210891642692
201,12.8122940130306
202,4.32554662897736
203,12.1567117009364
204,14.3808909783988
205,8.50866351731544
206,13.0903123152955
207,13.577591600386
208,10.8384126209154
209,14.1495813109035
210,11.6713043705817
211,1.57047621219362
212,5.49916698601265
213,8.50157433553343
214,-1.78296338518824
215,14.7679115436826
216,9.50306961800106
217,9.4750574857083
218,11.2381151810135
219,9.69371943198794
220,13.1171580340817
221,12.9600837860154
222,7.14013688861179
223,12.5746727169884
224,8.09863996792801
225,6.57902777525754
226,6.05075465663322
227,8.00120747150452
228,10.9121318342601
229,15.1886827654016
230,4.24162570809346
231,12.019209919179
232,10.4312572516063
233,11.9273570847025
234,7.16165442127213
235,8.58223155977731
236,-0.96267346889146
237,9.21952766450443
238,-10.5379629726181
239,9.41474821683018
240,9.98967799133364
241,16.5387319418441
242,10.4869058138284
243,16.1187603569992
244,6.64420260191811
245,5.71087574218818
246,7.94023690508804
247,13.4422856164005
248,11.4856383149656
249,10.8206774437546
250,11.3941241493346
251,9.20815407614418
252,11.3074121074454
253,11.0345578431896
254,9.28058284843706
255,11.7933408211216
256,-5.20831327220461
257,-32.5338042398629
258,-17.7014181401531
259,-25.6205638389573
260,7.40239882974356
261,7.52780911953697
262,11.8486119593389
263,12.2513544395446
264,8.62798963977778
265,10.1293591251004
266,10.6561013581431
267,13.6072790063928
268,-3.98267548078089
269,7.70786877763211
270,7.32748321548838
271,3.61586338762535
272,13.5950588221988
273,6.05162392921358
274,4.84263753445257
275,8.91191786990257
276,5.26997364558818
277,4.06638092807756
278,13.3517612072727
279,9.93288587236994
280,12.4763580637619
281,11.1255328326233
282,13.8534932123513
283,10.5805974248625
284,11.8540049238261
285,-14.6324297999465
286,12.0783118854401
287,7.28860875490517
288,13.6797260330514
289,-1.12296003074223
290,8.52393959315582
291,6.67938598119591
292,5.49636719760119
293,5.29518532626108
294,8.38415249506829
295,10.2410584676678
296,6.11878423327249
297,10.2447328877096
298,7.93337716830296
299,12.3386112148389
300,8.07640378658821
301,11.4699253623976
302,11.0576681350026
303,3.26241746084924
304,11.3120734964159
305,-0.787149113822565
306,2.73713130832053
307,13.2774036125486
308,8.06605443787713
309,11.8363712286073
310,1.72178898032278
311,1.0697337379123
312,7.27455321305759
313,2.37651471862873
314,4.80584605513432
315,12.8432587673218
316,10.3536236873944
317,8.27719218557033
318,11.7239823149165
319,8.72495063269503
320,-24.7867701328703
321,-19.5821673452184
322,9.35419587705292
323,-12.8711768550042
324,-33.5927347749914
325,-1.77144478042364
326,-21.0904489506013
327,-11.6509951965091
328,-12.6846676540069
329,-11.6335965380843
330,-6.06393050870427
331,-22.001884894971
332,-12.5287199590117
333,-3.39775219010722
334,-5.20808811852271
335,-21.942273186635
336,-3.13690486481655
337,-9.97092832168039
338,-28.2431943124584
339,-6.92005122126841
340,-16.8706650714681
341,-20.1395620135794
342,-6.81619394868202
343,2.24234621082718
344,-14.5917594301298
345,-23.6296961739863
346,-13.457264319561
347,-23.8130955530289
348,-19.9459327276593
349,-33.5344178507166
350,-30.095503777763
351,-4.94350876787265
352,-9.59199364522135
353,-3.2186730416357
354,-4.74124157048258
355,-6.44739810753979
356,-22.5464916572155
357,-24.2199186886639
358,-25.2209604062122
359,-5.41530199227414
360,-31.7168354303871
361,-30.3674296110123
362,-7.42719716620726
363,-9.9220723676582
364,-29.6823119468725
365,-9.70346292678822
366,-4.04230931285655
367,4.02589413660403
368,-3.14780180977371
369,-9.1357499568108
370,-13.1792112532643
371,-20.9741380305377
372,-3.44116974020244
373,-14.7775199328072
374,-25.4212149561233
375,-28.9877963155178
376,-15.487702548981
377,-8.2412639048783
378,-20.606053674062
379,-28.6990876826421
